name,item_code,price_list,price_list_rate,uom,currency,selling,buying,note,reference
,ASM-NISSAN-VEHICLES-YD25-ENGINE-NUT-WHEEL-LOCK-NUT,Standard Selling,146459.00,PCS,UGX,1,0,Source VAT: 26363.00; source inclusive: 172822.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VEHICLES-YD25-ENGINE-WASH-LOCK-WHEEL-WHEEL-HUB-WASHERS,Standard Selling,102727.00,PCS,UGX,1,0,Source VAT: 18491.00; source inclusive: 121218.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VEHICLES-YD25-ENGINE-SCR-TRUSS-HD-WHEEL-HUB-SCREW,Standard Selling,27010.00,Set,UGX,1,0,Source VAT: 4862.00; source inclusive: 31872.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VEHICLES-YD25-ENGINE-COMP-BRG-NEEDLE-WHEEL-HUB-LOCK-NUT,Standard Selling,211066.00,PCS,UGX,1,0,Source VAT: 37992.00; source inclusive: 249058.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VEHICLES-YD25-ENGINE-HUB-ASSY-AUTO-F-FREE-RUNNING-HUB,Standard Selling,5760063.00,Set,UGX,1,0,Source VAT: 1036811.00; source inclusive: 6796874.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VEHICLES-YD25-ENGINE-BELT-ALTNTR,Standard Selling,419844.00,PCS,UGX,1,0,Source VAT: 75572.00; source inclusive: 495416.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VEHICLES-YD25-ENGINE-BELT-COMPRESSOR,Standard Selling,105608.00,PCS,UGX,1,0,Source VAT: 19009.00; source inclusive: 124617.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VEHICLES-YD25-ENGINE-BELT-POWER-STEE,Standard Selling,84565.00,PCS,UGX,1,0,Source VAT: 15222.00; source inclusive: 99787.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VEHICLES-YD25-ENGINE-GUIDE-CHAIN-TEN-GUIDE-CHAIN-TENSIONER-SMALL,Standard Selling,49998.00,PCS,UGX,1,0,Source VAT: 9000.00; source inclusive: 58998.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VEHICLES-YD25-ENGINE-GUIDE-CHAIN-TEN-GUIDE-CHAIN-TENSIONER-BIG,Standard Selling,79739.00,PCS,UGX,1,0,Source VAT: 14353.00; source inclusive: 94092.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VEHICLES-YD25-ENGINE-CHAIN-TIMING-CA-TIMING-CHAIN-LOOSE-END,Standard Selling,735589.00,PCS,UGX,1,0,Source VAT: 132406.00; source inclusive: 867995.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VEHICLES-YD25-ENGINE-CHAIN-TIMING-CA-TIMING-CHAIN-TENSION-END,Standard Selling,559277.00,PCS,UGX,1,0,Source VAT: 100670.00; source inclusive: 659946.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-NISSAN-VEHICLES-YD25-ENGINE-TENSION-CHAIN,Standard Selling,428118.00,PCS,UGX,1,0,Source VAT: 77061.00; source inclusive: 505179.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VEHICLES-YD25-ENGINE-SEAL-OIL-CRANKS-CRANKSHAFT-OIL-SEAL-FRONT,Standard Selling,128091.00,PCS,UGX,1,0,Source VAT: 23056.00; source inclusive: 151148.00; arithmetic delta: -1.00,docs/item details.csv
,ASM-NISSAN-VEHICLES-YD25-ENGINE-SEAL-OIL-CRANKS-CRANKSHAFT-OIL-SEAL-REAR,Standard Selling,221129.00,PCS,UGX,1,0,Source VAT: 39803.00; source inclusive: 260933.00; arithmetic delta: -1.00,docs/item details.csv
,ASM-NISSAN-VEHICLES-YD25-ENGINE-HEAD-CYLINDER-CYLINDER-HEAD,Standard Selling,8376766.00,PCS,UGX,1,0,Source VAT: 1507818.00; source inclusive: 9884584.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VEHICLES-YD25-ENGINE-CYLINDER-HEAD-REFACING,Standard Selling,1385548.00,PCS,UGX,1,0,Source VAT: 249399.00; source inclusive: 1634947.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VEHICLES-YD25-ENGINE-GASKET-CYLINDER-CYLINDE-HEAD-GASKET,Standard Selling,397067.00,PCS,UGX,1,0,Source VAT: 71472.00; source inclusive: 468539.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VEHICLES-YD25-ENGINE-GASKET-ROCKER-C-ROCKER-COVER-GASKET,Standard Selling,178594.00,PCS,UGX,1,0,Source VAT: 32147.00; source inclusive: 210741.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VEHICLES-YD25-ENGINE-INSULATOR-ENGIN-ENGINE-MOUNTING-REAR,Standard Selling,3414805.00,PCS,UGX,1,0,Source VAT: 614665.00; source inclusive: 4029469.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-NISSAN-VEHICLES-YD25-ENGINE-INSULATOR-ENG-M-ENGINE-MOUNTING-FRONT,Standard Selling,763179.00,PCS,UGX,1,0,Source VAT: 137372.00; source inclusive: 900551.00; arithmetic delta: 0.00,docs/item details.csv
